s,o,entity
odang_person_2425726,P27,Q38
odang_person_4884687,P39,Q24198574
odang_person_2495035,P937,Q6602
odang_person_5992867,P19,Q52100
odang_person_8360890,P26,Q13133
odang_person_8366960,P106,Q55960555
odang_person_3984803,P106,Q937857
odang_person_2391507,P172,Q50001
odang_person_1197470,P39,Q5405633
odang_person_4785971,P569,1957
odang_person_7176511,P106,Q36180
odang_person_3584674,P40,Q269691
odang_person_2492749,P21,Q6581097
Q2490346,label,Maria Francesca Rossetti
odang_person_1817349,P1412,Q652
odang_person_4794842,P19,Q487801
odang_person_2499222,P106,Q36180
Q35703322,label,Lara Trump
odang_person_1211958,P166,Q60642820
odang_person_3592486,P108,Q219317
Q9187,label,Carmagnola
odang_person_8397213,P106,Q947873
odang_person_6289665,P1412,Q150
odang_person_7164994,P22,Q16354834
odang_person_2396535,P106,Q3282637
odang_person_5982373,P3373,Q234941
Q29888274,label,Jean Trogneux
odang_person_3592361,P21,Q6581097
odang_person_6402581,P103,Q652
Q317038,label,medaglia Max Planck
odang_person_8360906,P26,Q62925473
Q2665964,label,Bruno Mussolini
Q1081449,label,medaglia per la vittoria sul Giappone
odang_person_6276747,P1412,Q652
odang_person_7274959,P27,Q38
odang_person_3596098,P166,Q14539974
odang_person_109339,P19,Q2683
odang_person_108268,P937,Q546
odang_person_6002229,P40,Q10287921
Q2374832,label,Zoë Ball
odang_person_7165071,P40,Q1406718
odang_person_7271380,P106,Q82955
odang_person_2398237,P19,Q1615212
odang_person_8434539,P19,Q1022
odang_person_8373567,P20,Q220
odang_person_6775579,P569,1963
odang_person_6293291,P39,Q99295103
odang_person_1206860,P19,Q16006
odang_person_3584621,P166,Q11415564
odang_person_2409220,P27,Q38
odang_person_7045,P40,Q261419
odang_person_8405828,P20,Q1903
Q486860,label,Mountain View
odang_person_36505,P1412,Q1860
odang_person_4794261,P1412,Q188
Q13218,label,xhosa
odang_person_1306677,P19,Q12066
odang_person_6418792,P569,1952
odang_person_8466158,P103,Q652
odang_person_6252808,P106,Q82955
odang_person_7172523,P166,Q1059569
odang_person_4269362,P19,Q1903
odang_person_4878784,P27,Q172579
odang_person_16080,P20,Q160963
odang_person_2760603,P551,Q188190
odang_person_5978436,P106,Q4009406
odang_person_4804205,P39,Q20058666
odang_person_3693813,P569,1975
odang_person_8441408,P19,Q642057
odang_person_1307275,P21,Q6581072
Q17651,label,Ricaldone
odang_person_8470225,P39,Q13653224
odang_person_1205046,P21,Q6581097
odang_person_8434539,P27,Q172579
odang_person_6079815,P937,Q220
odang_person_2424114,P19,Q242533
odang_person_7273152,P27,Q38
odang_person_6355879,P166,Q1099219
odang_person_6080085,P108,Q3928792
odang_person_2391886,P3373,Q19948980
odang_person_6005688,P166,Q850170
odang_person_3598275,P106,Q28389
odang_person_2412682,P166,Q1059569
odang_person_7192417,P106,Q33999
odang_person_6080935,P19,Q16337
Q916161,label,Sinistra Radicale
odang_person_1203047,P569,1931
odang_person_6075303,P166,Q850170
odang_person_2391475,P172,Q42406
odang_person_4785971,P106,Q715301
odang_person_8363696,P106,Q4964182
odang_person_4884404,P106,Q82955
odang_person_8368459,P106,Q13582652
odang_person_8360890,P166,Q737051
Q3455803,label,regista
odang_person_2398684,P40,Q3847269
odang_person_6075389,P102,Q47720
Q427075,label,Temple
odang_person_5971464,P166,Q15279677
odang_person_6010255,P106,Q1930187
odang_person_31999,P3373,Q13576986
Q107168198,label,Giulia Maria Minervini
odang_person_1210808,P20,Q490
odang_person_6005591,P106,Q10800557
odang_person_8361502,P166,Q1801104
Q7932232,label,Vincenzo Gamba
odang_person_8462191,P19,Q220
odang_person_8464782,P39,Q65494714
odang_person_8374861,P106,Q169470
odang_person_7172523,P166,Q1967852
odang_person_8465029,P106,Q131524
odang_person_4788895,P106,Q1339677
odang_person_1213985,P19,Q2634
odang_person_8399567,P937,Q220
odang_person_6031366,P937,Q649
Q47649,label,Peschiera del Garda
odang_person_5971444,P1412,Q7411
odang_person_1204512,P463,Q157146
odang_person_24,P26,Q6960065
odang_person_1197541,P166,Q51035522
odang_person_7179910,P106,Q1906857
Q313463,label,Steven R. McQueen
Q19641,label,marja' al-taqlid
odang_person_3922131,P106,Q44508716
Q325386,label,Khamis Gheddafi
odang_person_1237599,P569,1954
odang_person_3692795,P106,Q82955
odang_person_1620865,P569,1977
Q4594605,label,magistrato
odang_person_7177774,P27,Q38
odang_person_2499454,P20,Q91350
Q2418113,label,Kileab
odang_person_7755221,P102,Q47729
odang_person_4880637,P1412,Q652
odang_person_2425726,P937,Q239
odang_person_8384962,P21,Q6581097
Q565732,label,Putlitz
odang_person_3922131,P102,Q47817
odang_person_8361055,P551,Q18575
odang_person_2402729,P937,Q6602
Q94666406,label,Giuseppa Sigurani
Q15042072,label,Medaglia d'oro al valor militare
Q87394627,label,Jungle Boy
odang_person_2398492,P172,Q141817
odang_person_1157586,P19,Q220
odang_person_4792481,P20,Q220
odang_person_3687992,P19,Q40346
odang_person_4788178,P27,Q38
odang_person_1261160,P106,Q937857
odang_person_2498226,P20,Q13375
odang_person_2391787,P21,Q6581097
odang_person_1342943,P20,Q2634
odang_person_5978436,P166,Q10904959
odang_person_5979387,P39,Q4376767
odang_person_7166037,P551,Q3564933
odang_person_8668555,P1412,Q652
Q571117,label,ordine al merito della corona bavarese
odang_person_7165567,P166,Q50610972
odang_person_1197374,P20,Q220
odang_person_7165109,P21,Q6581097
Q564878,label,Gianni Bella
odang_person_1808132,P21,Q6581072
odang_person_2411977,P569,1981
Q237446,label,Mia Martini
odang_person_5992390,P106,Q40348
odang_person_3602245,P937,Q220
odang_person_3585205,P166,Q3910663
odang_person_5978436,P166,Q2001689
odang_person_2915137,P1412,Q652
odang_person_7165567,P166,Q50610776
odang_person_4784694,P22,Q150966
odang_person_4802427,P39,Q73549933
odang_person_8875698,P166,Q35637
odang_person_5984582,P1412,Q150
odang_person_8667360,P19,Q3543
odang_person_5979044,P2632,Q5599550
odang_person_5977545,P166,Q71384747
odang_person_8469024,P27,Q38
odang_person_4792505,P166,Q6008403
odang_person_1256331,P20,Q2656
odang_person_1210952,P40,Q2268126
odang_person_10998,P106,Q43845
odang_person_2,P39,Q1467287
Q108674674,label,Livia Andreotti
odang_person_4792255,P102,Q1450384
odang_person_7476133,P108,Q64825398
odang_person_7195783,P463,Q270794
odang_person_2391655,P166,Q42775357
odang_person_1543196,P1412,Q652
odang_person_2391668,P937,Q807
odang_person_8383403,P1412,Q652
odang_person_21583,P166,Q788568
odang_person_7184397,P39,Q80363683
Q339772,label,Samba de Oro
odang_person_1209934,P19,Q1218
odang_person_2398661,P106,Q55960555
odang_person_21182,P106,Q82955
odang_person_4779540,P166,Q14539884
odang_person_5971130,P106,Q6625963
odang_person_3596533,P25,Q15310642
odang_person_8361534,P166,Q4710826
odang_person_4778176,P569,225
Q2357605,label,Joséphine Jobert
odang_person_2493908,P106,Q82955
odang_person_4778886,P166,Q85787109
odang_person_1202100,P106,Q10800557
odang_person_11197,P39,Q26277644
odang_person_3585487,P102,Q461886
odang_person_1261160,P21,Q6581097
odang_person_4784780,P106,Q28389
odang_person_1197360,P106,Q49757
odang_person_27633,P21,Q6581097
odang_person_7269868,P102,Q47817
odang_person_4797666,P106,Q10800557
Q9063,label,sloveno
odang_person_2945955,P166,Q56298489
odang_person_1198501,P166,Q13501112
odang_person_7172523,P40,Q7152908
odang_person_2477021,P569,1954
odang_person_1301472,P106,Q82955
odang_person_3593812,P569,1863
odang_person_2391418,P26,Q95050
odang_person_7176831,P39,Q20058666
odang_person_1301366,P106,Q82955
odang_person_2461568,P108,Q49166
odang_person_11175,P119,Q1437214
odang_person_8604304,P166,Q15715250
odang_person_1216343,P19,Q220
odang_person_8700428,P21,Q6581097
odang_person_7614931,P19,Q201348
odang_person_8360988,P106,Q22669155
odang_person_1382775,P22,Q367825
odang_person_7045,P1038,Q155599
odang_person_3593959,P106,Q1930187
odang_person_5971204,P106,Q1476215
odang_person_3592493,P27,Q172579
odang_person_1204170,P166,Q93923
odang_person_2393959,P106,Q214917
odang_person_2408993,P1412,Q652
Q727374,label,Pietro Nardini
odang_person_4777859,P166,Q15056034
odang_person_4787688,P106,Q33999
odang_person_7165111,P106,Q169470
Q72151,label,Markus Herz
odang_person_5971130,P463,Q2060013
odang_person_4122197,P569,1979
Q67507195,label,Barbara von Rottal
odang_person_1209430,P27,Q161885
odang_person_5970875,P166,Q97556388
odang_person_1256331,P106,Q1930187
odang_person_1304515,P20,Q220
odang_person_4882425,P1412,Q652
odang_person_604,P39,Q1753094
odang_person_8410374,P569,1946
odang_person_5982373,P3373,Q3291860
odang_person_7165907,P27,Q38
odang_person_6079353,P551,Q6252
odang_person_2495566,P27,Q38
odang_person_6157997,P20,Q3519
odang_person_7268113,P106,Q33999
odang_person_6080491,P103,Q652
Q13422138,label,Cavaliere dell'Ordine nazionale al merito francese
odang_person_77,P106,Q82955
odang_person_8465510,P166,Q1422957
odang_person_4788178,P937,Q239
odang_person_3620821,P166,Q791135
odang_person_3600865,P166,Q64756748
odang_person_7173047,P463,Q270920
Q1228,label,Oscar Luigi Scalfaro
odang_person_4795338,P1412,Q397
Q326653,label,contabile
odang_person_8382644,P108,Q1758474
odang_person_7164960,P106,Q4991371
odang_person_7176831,P39,Q25160174
Q89121593,label,Lorenzo Patruno
odang_person_749,P27,Q172579
odang_person_2391408,P40,Q946961
Q31519,label,Università Carolina
odang_person_7273880,P106,Q1930187
odang_person_7173047,P166,Q845448
odang_person_3658806,P21,Q6581097
Q4182,label,Istituto Weizmann
Q2625262,label,Catherine Dickens
odang_person_7119,P1412,Q9035
odang_person_3584619,P19,Q1132798
odang_person_2394104,P937,Q490
odang_person_4790661,P102,Q541679
odang_person_7178402,P26,Q23498187
odang_person_4803646,P27,Q38
odang_person_1397126,P106,Q937857
odang_person_1198501,P1412,Q9067
odang_person_2613446,P103,Q652
odang_person_8408862,P27,Q38
odang_person_3621712,P106,Q1930187
odang_person_1205046,P1412,Q652
odang_person_4777861,P166,Q17200167
odang_person_7176970,P106,Q2095549
odang_person_8470531,P19,Q6606
odang_person_1119,P25,Q26741866
odang_person_1197450,P3373,Q2978381
odang_person_3591677,P40,Q3743314
odang_person_1218595,P569,1903
odang_person_1236675,P569,1951
odang_person_1515791,P937,Q6602
odang_person_3585310,P39,Q2261440
odang_person_8470365,P569,1940
odang_person_6277905,P21,Q6581072
odang_person_24113,P21,Q6581097
odang_person_7628660,P21,Q6581097
Q56480685,label,tabaccaio
odang_person_8375021,P40,Q4665821
odang_person_3598611,P106,Q5482740
odang_person_3611049,P166,Q629291
Q3042226,label,Martha Bernays
odang_person_7176831,P463,Q2995361
odang_person_2920788,P21,Q6581097
odang_person_1197450,P106,Q55960555
odang_person_4798725,P106,Q10798782
odang_person_4788574,P22,Q109243082
odang_person_1204698,P106,Q201788
odang_person_5988784,P27,Q30
odang_person_2410523,P108,Q19616
odang_person_8381481,P6886,Q652
Q42740,label,Han
odang_person_1199721,P166,Q2325167
Q978509,label,Renato Zero
odang_person_6020517,P937,Q220
odang_person_4777859,P6886,Q1860
odang_person_10356,P1412,Q150
odang_person_9173634,P19,Q1335
odang_person_7164960,P937,Q153491
odang_person_107689,P103,Q652
odang_person_7173284,P166,Q14539974
odang_person_1217868,P19,Q52981
odang_person_3382346,P19,Q13372
odang_person_4777859,P166,Q63315195
odang_person_6073430,P1412,Q652
odang_person_1298542,P21,Q6581097
odang_person_6037264,P1412,Q652
odang_person_4884428,P27,Q38
odang_person_4812308,P102,Q47729
odang_person_4812007,P106,Q2259451
odang_person_3584673,P106,Q96034777
odang_person_4794261,P6886,Q1247932
odang_person_2408658,P106,Q2526255
odang_person_22,P569,1938
odang_person_7268543,P102,Q590750
odang_person_5335514,P19,Q103219
odang_person_2393397,P25,Q101423819
odang_person_1301518,P6886,Q652
odang_person_113,P172,Q50001
odang_person_3593411,P569,1957
odang_person_8469058,P19,Q220
odang_person_7177852,P106,Q2526255
odang_person_8727,P166,Q163700
odang_person_108268,P103,Q652
Q308907,label,premio Lenin per la pace
odang_person_1226561,P569,1891
odang_person_1301623,P21,Q6581097
odang_person_7208392,P1412,Q652
odang_person_98689,P19,Q220
odang_person_5316,P39,Q1127270
odang_person_2429824,P569,1952
odang_person_105847,P569,1943
Q11036,label,The Rolling Stones
odang_person_5094509,P27,Q38
odang_person_1492230,P102,Q67785862
odang_person_7724247,P108,Q2307935
odang_person_5977769,P106,Q482980
odang_person_6005591,P166,Q14539974
odang_person_3908816,P19,Q18021
Q791135,label,ordine dell'amicizia
odang_person_7274913,P106,Q36180
odang_person_2415200,P103,Q652
odang_person_6020648,P19,Q1903
odang_person_4880670,P1412,Q652
odang_person_8464250,P1412,Q652
odang_person_8382240,P22,Q982393
odang_person_7165335,P3373,Q549097
odang_person_8367653,P119,Q1457437
odang_person_8465908,P6886,Q652
odang_person_1300121,P27,Q38
odang_person_8360988,P802,Q296265
odang_person_40687,P27,Q30
odang_person_8370077,P106,Q177220
Q10633,label,Elizabeth Bowes-Lyon
odang_person_4878698,P106,Q846750
odang_person_2492604,P551,Q490
Q310918,label,Enrico IV di Castiglia
odang_person_4109748,P569,1969
odang_person_8375021,P39,Q57334761
odang_person_5982373,P166,Q10514065
Q51854,label,Triggiano
odang_person_8457307,P102,Q14924303
odang_person_3585801,P1412,Q7737
odang_person_2391823,P166,Q664212
Q71838,label,Barano d'Ischia
odang_person_4777899,P1412,Q652
odang_person_8375954,P1412,Q652
odang_person_6494521,P21,Q6581097
odang_person_8360890,P25,Q766106
odang_person_782,P21,Q6581097
odang_person_285230,P39,Q13653224
Q170135,label,Novaja Gazeta
odang_person_13182,P106,Q10800557
odang_person_1213985,P1038,Q3713084
odang_person_6080002,P106,Q488205
odang_person_331154,P21,Q6581072
odang_person_38994,P106,Q2516866
odang_person_6076781,P1412,Q652
odang_person_8375021,P166,Q2340171
odang_person_1197470,P551,Q33405
odang_person_2435821,P551,Q45240
odang_person_1211259,P6886,Q652
Q16743936,label,ontologista
odang_person_8463642,P27,Q38
odang_person_1299291,P106,Q82955
odang_person_1217355,P166,Q14539974
odang_person_538347,P21,Q6581072
odang_person_1301606,P19,Q220
odang_person_5995948,P19,Q1449
odang_person_5971236,P166,Q2452975
odang_person_4785694,P40,Q16619082
odang_person_5984301,P20,Q13413
Q18959978,label,Maria Buccellato
odang_person_8361055,P39,Q121594
odang_person_4879041,P106,Q42973
odang_person_8469076,P106,Q82955
odang_person_3031197,P21,Q6581097
odang_person_621995,P1412,Q652
odang_person_4224255,P21,Q6581072
odang_person_193,P3373,Q75825
odang_person_7078686,P1412,Q652
Q954126,label,Gian Giacomo Caprotti
odang_person_2471906,P106,Q33999
odang_person_31999,P106,Q2259451
Q445696,label,Johann Christian Kittel
odang_person_2405252,P106,Q55960555
odang_person_8361512,P106,Q36180
odang_person_278253,P102,Q662849
odang_person_3595997,P166,Q112269
odang_person_1198501,P172,Q133032
odang_person_5,P106,Q4263842
odang_person_5448848,P1412,Q652
odang_person_3592968,P6886,Q7979
odang_person_27633,P1412,Q652
odang_person_8372584,P1412,Q652
odang_person_8360993,P106,Q2516866
odang_person_59271,P19,Q42423
odang_person_2490,P27,Q145
Q96374988,label,Premio Martinetto
odang_person_4777860,P166,Q28801921
odang_person_4803318,P40,Q640292
odang_person_4795403,P27,Q38
odang_person_7270439,P19,Q320378
odang_person_3665194,P21,Q6581072
odang_person_7200508,P103,Q652
odang_person_2391418,P106,Q7042855
Q266991,label,Alena Šeredová
odang_person_8462000,P106,Q33999
odang_person_5971253,P25,Q96964875
odang_person_2770758,P21,Q6581072
odang_person_7192347,P27,Q170174
odang_person_2837345,P19,Q54689
odang_person_4799040,P569,1913
odang_person_2409399,P166,Q2016334
odang_person_8462312,P39,Q18558478
odang_person_7272238,P106,Q36834
odang_person_7165907,P106,Q3282637
odang_person_7175987,P106,Q36180
odang_person_2466393,P20,Q242926
Q185493,label,ordine di Lenin
odang_person_4410464,P108,Q20010090
odang_person_7177852,P106,Q3455803
Q980578,label,ordine di Sikatuna
odang_person_11974,P463,Q463303
odang_person_7779565,P19,Q220
odang_person_4786799,P3373,Q159798
odang_person_5380989,P21,Q6581097
odang_person_4880797,P21,Q6581097
odang_person_41866,P103,Q652
odang_person_2465,P166,Q1059569
odang_person_5094509,P937,Q239
odang_person_4226574,P1038,Q16729668
odang_person_21109,P39,Q48629921
odang_person_2405633,P21,Q6581072
odang_person_8387524,P19,Q99940
odang_person_11565,P463,Q338432
odang_person_8384962,P119,Q207486
odang_person_634246,P19,Q2704
odang_person_4777899,P802,Q993742
odang_person_8440171,P21,Q6581097
odang_person_7186396,P39,Q55045585
odang_person_7203488,P19,Q222279
odang_person_4800699,P27,Q38
odang_person_1382775,P166,Q1820710
odang_person_5981151,P166,Q716909
odang_person_8361107,P1412,Q1860
odang_person_2500342,P39,Q18558478
odang_person_3584673,P106,Q486748
Q2707860,label,'Ala' Mubarak
Q3923,label,Bayreuth
odang_person_7176695,P103,Q652
odang_person_7201090,P106,Q39631
odang_person_5971130,P166,Q15056034
odang_person_3584674,P26,Q261866
odang_person_2,P551,Q16557
odang_person_6020520,P21,Q6581097
odang_person_4777951,P3373,Q98854090
odang_person_5971260,P106,Q36834
Q213679,label,Pella
odang_person_8466237,P39,Q26277644
odang_person_2756,P2632,Q2495408
odang_person_4795403,P102,Q1799071
odang_person_11197,P102,Q2949890
Q94929,label,Lizzano in Belvedere
odang_person_7384273,P27,Q38
odang_person_2391784,P39,Q1255921
odang_person_2391787,P39,Q1965788
odang_person_7821,P21,Q6581097
odang_person_7268028,P102,Q662849
odang_person_7164960,P39,Q17856046
odang_person_4097016,P569,1970
odang_person_679537,P27,Q619829
odang_person_3600848,P108,Q499911
Q315863,label,Governo Merkel I
odang_person_1198653,P937,Q64
odang_person_6092506,P27,Q38
odang_person_2392381,P166,Q16156319
odang_person_3600865,P463,Q1233784
Q251110,label,Somerset Maugham Award
odang_person_3688200,P21,Q6581097
Q10222,label,Rivalta di Torino
Q698096,label,Eduardo Scarpetta
Q534536,label,Arcadia
odang_person_305,P463,Q161806
odang_person_1298655,P27,Q38
odang_person_6020517,P39,Q13653224
odang_person_2391787,P19,Q656
odang_person_7186585,P27,Q38
odang_person_1197615,P39,Q62274430
odang_person_5313236,P39,Q30185
odang_person_4887797,P40,Q3638027
odang_person_5301475,P102,Q47750
odang_person_4785634,P106,Q36180
odang_person_1198046,P26,Q543637
odang_person_4881808,P569,1950
