id,mention,wp_title,ratio
Q55281792,Patuanelli,Stefano Patuanelli,0.7142857142857143
Q16525255,Patuanelli,Alessia Morani,0.3333333333333333
Q3851022,Patuanelli,Massimiliano Fedriga,0.3333333333333333
Q13581225,Patuanelli,Luigi Di Maio,0.17391304347826086
Q56433809,Patuanelli,Francesco Lollobrigida,0.375
Q1055449,Patuanelli,Matteo Salvini,0.4166666666666667
Q659163,Patuanelli,Giancarlo Giorgetti,0.27586206896551724
Q129333,Benassi,Marco Benassi (calciatore),0.42424242424242425
Q3972377,Benassi,Stefano Benassi,0.6363636363636364
Q311842,Benassi,Benny Benassi,0.7
Q18629885,Benassi,Pietro Benassi,0.6666666666666666
Q386117,Benassi,Massimiliano Benassi,0.5185185185185185
Q378923,Benassi,Memo Benassi,0.7368421052631579
Q3984267,"Teresa Bellanova

",Teresa Bellanova,0.9411764705882353
Q17251104,"Teresa Bellanova

",Alessandro Morelli,0.3888888888888889
Q3733994,"Teresa Bellanova

",Ettore Rosato,0.3225806451612903
Q67126683,"Teresa Bellanova

",Elena Bonetti,0.3225806451612903
Q203533,Olga Skorobogatova,Edith Bruck,0.13793103448275862
Q318204,Don Jr.,Floyd Mayweather Jr.,0.37037037037037035
Q3713562,Don Jr.,Don Marino Barreto Junior,0.375
Q3713655,Don Jr.,Donald Trump Jr.,0.6086956521739131
Q165219,Don Jr.,Robert Downey Jr.,0.5833333333333334
Q8027,Don Jr.,Martin Luther King,0.24
Q136209,Don Jr.,Cuba Gooding Jr.,0.5217391304347826
Q272019,Don Jr.,Don Cheadle,0.4444444444444444
Q544856,Don Jr.,Carlos Sainz Jr.,0.5217391304347826
Q471093,COVID-19 LIEVE,Carlos Marín,0.15384615384615385
Q22686,Donald J. Trump,Donald Trump,0.8888888888888888
Q242351,Donald J. Trump,Ivana Trump,0.6153846153846154
Q3752663,Donald J. Trump,Fred Trump,0.56
Q239411,Donald J. Trump,Ivanka Trump,0.5925925925925926
Q736223,Donald J. Trump,Maryanne Trump Barry,0.4
Q94998338,Re,Ré,0.5
Q6270560,Josh Shapiro,Jon Fox,0.42105263157894735
Q938619,Josh Shapiro,Ronald William Gainer,0.30303030303030304
Q1928061,Josh Shapiro,Michael Joseph Murphy,0.36363636363636365
Q7794795,Josh Shapiro,Tom Wolf,0.3
Q463703,Joseph Welch,Tahnee Welch,0.5833333333333334
Q229545,Joseph Welch,Raquel Welch,0.5833333333333334
Q189197,Joseph Welch,Joseph McCarthy,0.6666666666666666
Q4557216,Joseph Welch,Elisabeth Welch,0.6666666666666666
Q942923,Joseph Welch,Roy Cohn,0.2
Q2311177,Joseph Welch,Dev Hynes,0.09523809523809523
Q669464,Russo,Giuni Russo,0.625
Q451650,Russo,Carmen Russo,0.5882352941176471
Q3605677,Russo,Adriana Russo,0.5555555555555556
Q3874498,Russo,Nello Russo,0.625
Q1042124,Vatti,Carlo Dossi,0.25
Q2706288,Vatti,San Galgano,0.125
Q26900200,Vatti,Giorgio Bianciardi,0.17391304347826086
Q3720514,Vatti,Peter Burling,0.2222222222222222
Q3862841,Vatti,Morbello Vergari,0.2857142857142857
Q38484,"Prodi

",Romano Prodi,0.5263157894736842
Q3894406,"Prodi

",Paolo Prodi,0.5555555555555556
Q3742011,"Prodi

",Giorgio Prodi,0.5
Q3767981,"Prodi

",Giovanni Prodi,0.47619047619047616
Q3751532,"Prodi

",Franco Prodi,0.5263157894736842
Q744324,"Prodi

",Vittorio Prodi,0.47619047619047616
Q52419113,Sileri,Pierpaolo Sileri,0.5454545454545454
Q3609915,Sileri,Alessandro Cecchi Paone,0.27586206896551724
Q105672730,Sileri,Andrea Costa (politico 1970),0.11764705882352941
Q614550,Sileri,Marko Ivan Rupnik,0.08695652173913043
Q309756,Sileri,Freddie Prinze Jr.,0.3333333333333333
Q57992,Johannes Müller,Johannes Peter Müller,0.8333333333333334
Q116032,Johannes Müller,Johannes von Müller,0.8823529411764706
Q2504914,Johannes Müller,Johannes Müller Argoviensis,0.7142857142857143
Q76365,Johannes Müller,Regiomontano,0.2222222222222222
Q58030,Johannes Müller,Heinrich Müller,0.5333333333333333
Q2000155,Johannes Müller,Johann Muller,0.8571428571428571
Q57189,Johannes Müller,Hans Wilhelm Geiger,0.47058823529411764
Q8963,Johannes Müller,Giovanni Keplero,0.5161290322580645
Q718828,Robert Reich,Robert Reich,1.0
Q41749,Robert Reich,Joseph Goebbels,0.2222222222222222
Q100963892,Youngkin,Glenn Youngkin,0.7272727272727273
Q78505,Youngkin,Peter Lorre,0.10526315789473684
Q11812,Youngkin,Thomas Jefferson,0.16666666666666666
Q881425,Youngkin,William Evelyn Cameron,0.13333333333333333
Q881117,Youngkin,Thomas Mann Randolph Junior,0.22857142857142856
Q669087,Youngkin,John Floyd,0.2222222222222222
Q879250,Youngkin,James Lawson Kemper,0.14814814814814814
Q1937877,Youngkin,"Thomas West, III barone De La Warr",0.09523809523809523
Q938785,Mr Pool(e,Mr. Marcus,0.3157894736842105
Q40504,Mr Pool(e,Jim Carrey,0.21052631578947367
Q105825,Mr Pool(e,William Hurt,0.09523809523809523
Q1364104,Mr Pool(e,Sean Michaels,0.18181818181818182
Q41871,Mr Pool(e,Paul Newman,0.2
Q556721,Mr Pool(e,Steven St. Croix,0.16
Q3851105,Silver,Silver (fumettista),0.48
Q382036,Silver,Ron Silver,0.75
Q12467437,Calenda,Carlo Calenda,0.7
Q601123,Calenda,Antonio Calenda,0.6363636363636364
Q65127229,Calenda,Fabio Calenda,0.7
Q311314,Elliott,Sam Elliott,0.7777777777777778
Q314805,Elliott,Elliott Gould,0.7
Q284360,Elliott,Elliott Erwitt,0.6666666666666666
Q541573,Elliott,Joe Elliott,0.7777777777777778
Q155079,Elliott,Missy Elliott,0.7
Q56752774,Elliott,Harvey Elliott,0.6666666666666666
Q18619019,Elliott,Ezekiel Elliott,0.6363636363636364
Q5374888,Elliott,Emun Elliott,0.7368421052631579
Q269681,Elliott,Brooke Elliott,0.6666666666666666
Q7137312,Michael Jackson,Paris Jackson,0.6428571428571429
Q3713381,Samantha Herrera,Domitilla D'Amico,0.24242424242424243
Q3731560,Samantha Herrera,Erica Necci,0.2222222222222222
Q3937250,Samantha Herrera,Rita Savagnone,0.3333333333333333
Q292381,Samantha Herrera,Gaby Hoffmann,0.27586206896551724
Q312901,Josep Borrell,Josep Borrell,1.0
Q60772,Josep Borrell,Ursula von der Leyen,0.24242424242424243
Q67129448,Lamorgese,Luciana Lamorgese,0.6923076923076923
Q55195843,Lamorgese,Cateno De Luca,0.17391304347826086
Q3775982,Lamorgese,Grazia Di Michele,0.23076923076923078
Q98804386,Lamorgese,Pier Luigi Lamorgese,0.6206896551724138
Q105152818,Lamorgese,Maria Luisa Pellizzari,0.1935483870967742
Q105756271,Lamorgese,Lamberto Giannini,0.3076923076923077
Q2964194,Eviden,Chloé Delaume,0.10526315789473684
Q352,Hitler,Adolf Hitler,0.6666666666666666
Q78500,Hitler,Alois Hitler,0.6666666666666666
Q76433,Hitler,Eva Braun,0.13333333333333333
Q78643,Hitler,Angela Hitler,0.631578947368421
Q84328,Hitler,Paula Hitler,0.6666666666666666
Q18811999,Roberto Garofoli,Roberto Garofoli,1.0
Q3611432,Roberto Garofoli,Alfredo Mantovano,0.30303030303030304
Q15768223,Roberto Garofoli,Pier Carlo Padoan,0.36363636363636365
Q9035872,Roberto Garofoli,Riccardo Fraccaro,0.42424242424242425
Q195057,Randy Grossman,Randy Grossman,1.0
Q970489,Randy Grossman,Mike Webster,0.15384615384615385
Q633263,Randy Grossman,Terry Bradshaw,0.35714285714285715
Q952108,Randy Grossman,Chuck Noll,0.16666666666666666
Q5296690,Randy Grossman,Donnie Shell,0.15384615384615385
Q1333547,Randy Grossman,Franco Harris,0.37037037037037035
Q441528,Randy Grossman,Lynn Swann,0.25
Q3751549,Ricciardi,Franco Ricciardi,0.72
Q13494188,Ricciardi,Walter Ricciardi,0.72
Q82816,Ricciardi,Daniel Ricciardo,0.64
Q3877077,Ebben,Ninco Nanco,0.125
Q7001338,Ebben,Bill Ebben,0.6666666666666666
Q1054153,Ebben,Mario Mieli,0.125
Q1043,Ebben,Linneo,0.18181818181818182
Q460908,Jake Lang,Jake Shears,0.6
Q198567,Jake Lang,Jake Scott,0.5263157894736842
Q82085,Jake Lang,Sam Worthington,0.3333333333333333
Q156796,Jake Lang,Michelle Williams (attrice),0.16666666666666666
Q446767,Giuseppe Di Bella,Marcella Bella,0.45161290322580644
Q3770085,Giuseppe Di Bella,Giuseppe Bella,0.9032258064516129
Q21286612,Giuseppe Di Bella,Bella Hadid,0.35714285714285715
Q7484547,Fico,Roberto Fico,0.5
Q1245660,Fico,Raffaella Fico,0.4444444444444444
Q10479,Catherine,Catherine Middleton,0.6428571428571429
Q437406,Catherine,Catherine Spaak,0.75
Q106418,Catherine,Catherine Deneuve,0.6923076923076923
Q271851,Catherine,Catherine Bach,0.782608695652174
Q188926,Catherine,Catherine Howard,0.72
Q230378,Catherine,Catherine Keener,0.72
Q233365,Catherine,Catherine O'Hara,0.72
Q27058410,Burioni,Roberto Burioni,0.6363636363636364
Q30006731,Burioni,Michele Dalai,0.2
Q3851022,Burioni,Massimiliano Fedriga,0.14814814814814814
Q3931448,Burioni,Red Ronnie,0.35294117647058826
Q43384076,Burioni,Marco Bizzarri (dirigente d'azienda),0.23255813953488372
Q3538556,Rob Bauer,Trevor Bauer,0.6666666666666666
Q103946,Rob Bauer,Kiefer Sutherland,0.15384615384615385
Q3838319,Rob Bauer,Luca Ward,0.3333333333333333
Q176455,Rob Bauer,Melanie Griffith,0.16
Q360,"Hillary Clinton

Dimostrando",Julian Assange,0.19047619047619047
Q8007,"Hillary Clinton

Dimostrando",Franklin Delano Roosevelt,0.3018867924528302
Q333118,"Hillary Clinton

Dimostrando",David Icke,0.10526315789473684
Q319099,"Hillary Clinton

Dimostrando",Michael Dukakis,0.23255813953488372
Q237590,"Hillary Clinton

Dimostrando",Edith Roosevelt,0.27906976744186046
Q311895,"Hillary Clinton

Dimostrando",Grant Hill,0.21052631578947367
Q1042327,Mazzoni,Carlo Mazzone,0.6
Q3763109,Mazzoni,Gianfranco Mazzoni,0.56
Q2262257,Mazzoni,Guido Mazzoni,0.7
Q433628,Mazzoni,Erminia Mazzoni,0.6363636363636364
Q3108090,Mazzoni,Giuseppe Mazzoni,0.6086956521739131
Q3721800,Mazzoni,Eleonora Mazzoni,0.6086956521739131
Q1553623,Mazzoni,Guido Mazzoni (letterato),0.4375
Q535532,Mazzoni,Angiolo Mazzoni,0.6363636363636364
Q449440,Lucia Giovannini,Lucia Mannucci,0.6666666666666666
Q30233618,Lucia Giovannini,Fabio Giovannini,0.75
Q1053918,Lucia Giovannini,Paolo Panelli,0.3448275862068966
Q382638,Lucia Giovannini,Enzo Biagi,0.23076923076923078
Q3726538,Lucia Giovannini,Enzo Garinei,0.42857142857142855
Q6470875,JOE BIDENS,Lael Brainard,0.17391304347826086
Q3667470,Lavoreremo,Chiara Braga,0.2727272727272727
Q16525255,Lavoreremo,Alessia Morani,0.25
Q674957,Lavoreremo,Enrico Letta,0.18181818181818182
Q208673,Lavoreremo,Federico Macheda,0.23076923076923078
Q1332769,Zingaretti,Nicola Zingaretti,0.7407407407407407
Q1374312,Zingaretti,Luca Zingaretti,0.8
Q85935449,Zingaretti,Valentina Cuppi,0.32
Q1144984,Zingaretti,Luisa Ranieri,0.34782608695652173
Q311687,Agamben,Giorgio Agamben,0.6363636363636364
Q3847268,Agamben,Maria Federici,0.19047619047619047
Q3208886,Agamben,Ginevra Bompiani,0.2608695652173913
Q61078,Agamben,Walter Benjamin,0.2727272727272727
Q275979,Agamben,Elsa Morante,0.21052631578947367
Q1240606,Agamben,Donatella Di Cesare,0.15384615384615385
Q369756,Agamben,Massimo Cacciari,0.17391304347826086
Q7747,PUTIN,Vladimir Putin,0.10526315789473684
Q233282,PUTIN,Ljudmila Putina,0.1
Q23530,PUTIN,Dmitrij Medvedev,0.0
Q20850503,PUTIN,Evgenij Prigožin,0.09523809523809523
Q3894531,Erich Grimaldi,Paolo Torrisi,0.2222222222222222
Q375998,Erich Grimaldi,Giovanni Pascoli,0.2
Q1402,Erich Grimaldi,Giovanni Boccaccio,0.1875
Q128297,Erich Grimaldi,Maria Callas,0.38461538461538464
Q3764464,Erich Grimaldi,Gina Mascetti,0.2222222222222222
Q446670,Erich Grimaldi,Carlo Bergonzi,0.14285714285714285
Q715156,Robert Mueller,Robert Mueller,1.0
Q22686,Robert Mueller,Donald Trump,0.23076923076923078
Q167607,Robert Mueller,James Comey,0.16
Q6834757,Robert Mueller,Michael T. Flynn,0.26666666666666666
Q3894136,Grimoldi,Paolo Grimoldi,0.7272727272727273
Q7000451,Grimoldi,Guido Grimoldi,0.7272727272727273
Q98609218,Grimoldi,Stefania Andreoli,0.32
Q242078,Pillay,Navanethem Pillay,0.5217391304347826
Q56226,Pillay,Kim Jong-un,0.11764705882352941
Q179157,coincidence but,The Notorious B.I.G.,0.17142857142857143
Q766106,coincidence but,Ann Dunham,0.32
Q30902667,coincidence but,Pola Rise,0.25
Q76793,Schwab,Klaus Schwab,0.6666666666666666
Q742867,Schwab,Stefan Schwab,0.631578947368421
Q17468111,Schwab,V. E. Schwab,0.6666666666666666
Q77428,Schwab,Gustav Schwab,0.631578947368421
Q117238,Schwab,Charlotte Schwab,0.5454545454545454
Q15998745,Schwab,Oscar Schwab,0.6666666666666666
Q614774,Q.                 ,Maggie Q,0.07407407407407407
Q3099714,Trudeau,Justin Trudeau,0.6666666666666666
Q8619,Trudeau,Pierre Trudeau,0.6666666666666666
Q3788185,Trudeau,Sophie Grégoire Trudeau,0.4666666666666667
Q1340213,Trudeau,Garry Trudeau,0.7
Q143533,Bassetti,Gualtiero Bassetti,0.6153846153846154
Q232120,Bassetti,Angela Bassett,0.6363636363636364
Q3903161,Bassetti,Piero Bassetti,0.7272727272727273
Q21207275,Bassetti,Tito Bassetti,0.7619047619047619
Q3288557,Bassetti,Marcantonio Bassetti,0.5714285714285714
Q3932452,Bassetti,Remo Bassetti,0.7619047619047619
Q3608135,Bassetti,Alberto Bassetti,0.6666666666666666
Q508568,Andrew Wakefield,Andrew Wakefield,1.0
Q224097,Andrew Wakefield,Elle Macpherson,0.06451612903225806
Q302,Gesù,Gesù,1.0
Q345,Gesù,Maria (madre di Gesù),0.32
Q10853588,Harris Interactive,Kamala Harris,0.3870967741935484
Q921722,Giulietto Chiesa,Giulietto Chiesa,1.0
Q340239,Giulietto Chiesa,Achille Occhetto,0.375
Q3838046,Giulietto Chiesa,Luca Bonaccorsi,0.06451612903225806
Q4009034,Giulietto Chiesa,Vauro,0.19047619047619047
Q106907,Giulietto Chiesa,Giulietta Masina,0.6875
Q52340839,Giulietto Chiesa,Pino Cabras,0.37037037037037035
Q7207,ELISABETTA IN,Elisabetta I d'Inghilterra,0.15384615384615385
Q9682,ELISABETTA IN,Elisabetta II del Regno Unito,0.14285714285714285
Q150782,ELISABETTA IN,Elisabetta di Baviera,0.11764705882352941
Q287122,ELISABETTA IN,Elisabetta Canalis,0.12903225806451613
Q3723224,ELISABETTA IN,Elisabetta Ferracini,0.12121212121212122
Q16268759,ELISABETTA IN,Elisabetta Sgarbi,0.13333333333333333
Q130752,ELISABETTA IN,Elisabetta di Russia,0.12121212121212122
Q573246,Anthony Fauci,Anthony Fauci,1.0
Q76793,Anthony Fauci,Klaus Schwab,0.24
Q372311,Anthony Fauci,Glenn Close,0.16666666666666666
Q133653,Anthony Fauci,Lara Logan,0.08695652173913043
Q2074040,Boom,Peter Boom,0.5714285714285714
Q30148517,Wray,Christopher Wray,0.4
Q266694,Wray,Fay Wray,0.6666666666666666
Q349350,Wray,Alan Tudyk,0.2857142857142857
Q252248,Wray,Link Wray,0.6153846153846154
Q2299147,Wray,Tera Wray,0.6153846153846154
Q2130613,Wray,Randall Wray,0.5
Q64578398,Francesca Donato,Francesca Donato (politica),0.7441860465116279
Q3036220,Francesca Donato,Donato Carrisi,0.4
Q189015,Francesca Donato,Ruggero Leoncavallo,0.2857142857142857
Q593430,Francesca Donato,Francesco Donà,0.8
Q3749934,Francesca Donato,Francesco Donati,0.875
Q61450515,Marattin,Luigi Marattin,0.7272727272727273
Q507595,Marattin,Nichi Vendola,0.09523809523809523
Q38370,Enrico,Enrico VIII d'Inghilterra,0.3870967741935484
Q131581,Enrico,Enrico V d'Inghilterra,0.42857142857142855
Q936976,Enrico,Enrico IV di Francia,0.46153846153846156
Q60094,Enrico,Enrico IV di Franconia,0.42857142857142855
Q53448,Enrico,Enrico III di Francia,0.4444444444444444
Q675493,Enrico,Enrico VII d'Inghilterra,0.4
Q3725911,Enrico,Enrico Mentana,0.6
Q103556,Enrico,Enrico II il Santo,0.5
Q160337,Enrico,Enrico VI d'Inghilterra,0.41379310344827586
Q11860,Berlusca,Silvio Berlusconi,0.56
Q40599,Studiarsi,Édouard Manet,0.2727272727272727
Q283988,Studiarsi,Roddy McDowall,0.17391304347826086
Q203860,Danchenko,Vladimir Ivanovič Nemirovič-Dančenko,0.3111111111111111
Q16236073,Danchenko,Oleh Dančenko,0.6363636363636364
Q7747,Danchenko,Vladimir Putin,0.17391304347826086
Q664572,Danchenko,Dmitrij Kitaenko,0.48
Q212657,Artemis,Artemisia Gentileschi,0.5
Q363303,Vanden,Anthony Vanden Borre,0.46153846153846156
Q1127714,Vanden,Constant Vanden Stock,0.4444444444444444
Q250021,Vanden,Paul Vanden Boeynants,0.4444444444444444
Q21209121,Vanden,Andrew Vanden Heuvel,0.46153846153846156
Q3847465,Dott.ssa Silvana De Mari,Maria Pia Di Meo,0.2
